100	2.0502	1	1.1101	1.9973
1000	2.01	1	1.1101	1.9735
10000	1.7606	1	1.1101	1.7605
100000	1.2453	1	1.1101	0.9465
1000000	1.2449	1	1.1101	0.8269
10000000	1.2449	1	1.1101	0.8269
