481	0.976Vdd	9	24
482	0.976Vdd	9	24
483	0.976Vdd	9	24
484	0.976Vdd	9	24
485	0.976Vdd	9	24
486	0.976Vdd	9	24
487	0.976Vdd	9	24
488	0.976Vdd	9	24
489	0.976Vdd	9	24
490	0.975Vdd	9	24
491	0.975Vdd	9	24
492	0.975Vdd	9	24
493	0.975Vdd	9	24
494	0.975Vdd	9	24
495	0.975Vdd	9	24
496	0.975Vdd	9	24
497	0.975Vdd	9	24
498	0.975Vdd	9	24
499	0.975Vdd	9	24
500	0.975Vdd	9	23
501	0.975Vdd	9	23
502	0.975Vdd	9	23
503	0.975Vdd	9	23
504	0.975Vdd	9	23
505	0.975Vdd	9	23
506	0.975Vdd	9	23
507	0.975Vdd	9	23
508	0.975Vdd	9	23
509	0.975Vdd	9	23
510	0.974Vdd	9	23
511	0.974Vdd	9	23
512	0.974Vdd	9	23
513	0.974Vdd	9	23
514	0.974Vdd	9	23
515	0.974Vdd	9	23
516	0.974Vdd	9	23
517	0.974Vdd	9	23
518	0.974Vdd	9	23
519	0.974Vdd	9	23
520	0.974Vdd	9	23
521	0.974Vdd	9	23
522	0.974Vdd	9	23
523	0.974Vdd	9	23
524	0.974Vdd	9	23
525	0.974Vdd	9	23
526	0.974Vdd	9	23
527	0.974Vdd	9	23
528	0.974Vdd	9	23
529	0.974Vdd	9	23
530	0.973Vdd	9	23
531	0.973Vdd	9	23
532	0.973Vdd	9	23
533	0.973Vdd	9	23
534	0.973Vdd	9	23
535	0.973Vdd	9	23
536	0.973Vdd	9	23
537	0.973Vdd	9	23
538	0.973Vdd	9	23
539	0.973Vdd	9	23
540	0.973Vdd	9	23
541	0.973Vdd	9	23
542	0.973Vdd	9	23
543	0.973Vdd	9	23
544	0.973Vdd	9	23
545	0.973Vdd	9	23
546	0.973Vdd	9	23
547	0.973Vdd	9	23
548	0.973Vdd	9	23
549	0.973Vdd	9	23
550	0.972Vdd	9	23
551	0.972Vdd	9	23
552	0.972Vdd	9	23
553	0.972Vdd	9	23
554	0.972Vdd	9	23
555	0.972Vdd	9	23
556	0.972Vdd	9	23
557	0.972Vdd	9	23
558	0.972Vdd	9	23
559	0.972Vdd	9	23
560	0.972Vdd	9	23
561	0.972Vdd	9	23
562	0.972Vdd	9	23
563	0.972Vdd	9	23
564	0.972Vdd	9	23
565	0.972Vdd	9	23
566	0.972Vdd	9	23
567	0.972Vdd	9	23
568	0.972Vdd	9	23
569	0.972Vdd	9	23
570	0.971Vdd	9	23
571	0.971Vdd	9	23
572	0.971Vdd	9	23
573	0.971Vdd	9	23
574	0.971Vdd	9	23
575	0.971Vdd	9	23
576	0.971Vdd	9	23
577	0.971Vdd	9	23
578	0.971Vdd	9	23
579	0.971Vdd	9	23
580	0.971Vdd	9	23
581	0.971Vdd	9	23
582	0.971Vdd	9	23
583	0.971Vdd	9	23
584	0.971Vdd	9	23
585	0.971Vdd	9	23
586	0.971Vdd	9	23
587	0.971Vdd	9	23
588	0.971Vdd	9	23
589	0.971Vdd	9	23
590	0.970Vdd	9	23
591	0.970Vdd	9	23
592	0.970Vdd	9	23
593	0.970Vdd	9	23
594	0.970Vdd	9	23
595	0.970Vdd	9	23
596	0.970Vdd	9	23
597	0.970Vdd	9	23
598	0.970Vdd	9	23
599	0.970Vdd	9	23
600	0.970Vdd	9	22
601	0.970Vdd	9	22
602	0.970Vdd	9	22
603	0.970Vdd	9	22
604	0.970Vdd	9	22
605	0.970Vdd	9	22
606	0.970Vdd	9	22
607	0.970Vdd	9	22
608	0.970Vdd	9	22
609	0.970Vdd	9	22
610	0.969Vdd	9	22
611	0.969Vdd	9	22
612	0.969Vdd	9	22
613	0.969Vdd	9	22
614	0.969Vdd	9	22
615	0.969Vdd	9	22
616	0.969Vdd	9	22
617	0.969Vdd	9	22
618	0.969Vdd	9	22
619	0.969Vdd	9	22
620	0.969Vdd	9	22
621	0.969Vdd	9	22
622	0.969Vdd	9	22
623	0.969Vdd	9	22
624	0.969Vdd	9	22
625	0.969Vdd	9	22
626	0.969Vdd	9	22
627	0.969Vdd	9	22
628	0.969Vdd	9	22
629	0.969Vdd	9	22
630	0.968Vdd	9	22
631	0.968Vdd	9	22
632	0.968Vdd	9	22
633	0.968Vdd	9	22
634	0.968Vdd	9	22
635	0.968Vdd	9	22
636	0.968Vdd	9	22
637	0.968Vdd	9	22
638	0.968Vdd	9	22
639	0.968Vdd	9	22
640	0.968Vdd	9	22
641	0.968Vdd	9	22
642	0.968Vdd	9	22
643	0.968Vdd	9	22
644	0.968Vdd	9	22
645	0.968Vdd	9	22
646	0.968Vdd	9	22
647	0.968Vdd	9	22
648	0.968Vdd	9	22
649	0.968Vdd	9	22
650	0.967Vdd	9	22
651	0.967Vdd	9	22
652	0.967Vdd	9	22
653	0.967Vdd	9	22
654	0.967Vdd	9	22
655	0.967Vdd	9	22
656	0.967Vdd	9	22
657	0.967Vdd	9	22
658	0.967Vdd	9	22
659	0.967Vdd	9	22
660	0.967Vdd	9	22
661	0.967Vdd	9	22
662	0.967Vdd	9	22
663	0.967Vdd	9	22
664	0.967Vdd	9	22
665	0.967Vdd	9	22
666	0.967Vdd	9	22
667	0.967Vdd	9	22
668	0.967Vdd	9	22
669	0.967Vdd	9	22
670	0.966Vdd	9	22
671	0.966Vdd	9	22
672	0.966Vdd	9	22
673	0.966Vdd	9	22
674	0.966Vdd	9	22
675	0.966Vdd	9	22
676	0.966Vdd	9	22
677	0.966Vdd	9	22
678	0.966Vdd	9	22
679	0.966Vdd	9	22
680	0.966Vdd	9	22
681	0.966Vdd	9	22
682	0.966Vdd	9	22
683	0.966Vdd	9	22
684	0.966Vdd	9	22
685	0.966Vdd	9	22
686	0.966Vdd	9	22
687	0.966Vdd	9	22
688	0.966Vdd	9	22
689	0.966Vdd	9	22
690	0.965Vdd	9	22
691	0.965Vdd	9	22
692	0.965Vdd	9	22
693	0.965Vdd	9	22
694	0.965Vdd	9	22
695	0.965Vdd	9	22
696	0.965Vdd	9	22
697	0.965Vdd	9	22
698	0.965Vdd	9	22
699	0.965Vdd	9	22
700	0.965Vdd	9	22
701	0.965Vdd	9	22
702	0.965Vdd	9	22
703	0.965Vdd	9	22
704	0.965Vdd	9	22
705	0.965Vdd	9	22
706	0.965Vdd	9	22
707	0.965Vdd	9	22
708	0.965Vdd	9	22
709	0.965Vdd	9	22
710	0.964Vdd	9	22
711	0.964Vdd	9	22
712	0.964Vdd	9	22
713	0.964Vdd	8	22
714	0.964Vdd	8	22
715	0.964Vdd	8	22
716	0.964Vdd	8	22
717	0.964Vdd	8	22
718	0.964Vdd	8	22
719	0.964Vdd	8	22
720	0.964Vdd	8	22
721	0.964Vdd	8	22
722	0.964Vdd	8	22
723	0.964Vdd	8	22
724	0.964Vdd	8	22
725	0.964Vdd	8	22
726	0.964Vdd	8	22
727	0.964Vdd	8	22
728	0.964Vdd	8	22
729	0.964Vdd	8	22
730	0.963Vdd	8	22
731	0.963Vdd	8	22
732	0.963Vdd	8	22
733	0.963Vdd	8	22
734	0.963Vdd	8	22
735	0.963Vdd	8	22
736	0.963Vdd	8	22
737	0.963Vdd	8	22
738	0.963Vdd	8	22
739	0.963Vdd	8	22
740	0.963Vdd	8	21
741	0.963Vdd	8	21
742	0.963Vdd	8	21
743	0.963Vdd	8	21
744	0.963Vdd	8	21
745	0.963Vdd	8	21
746	0.963Vdd	8	21
747	0.963Vdd	8	21
748	0.963Vdd	8	21
749	0.963Vdd	8	21
750	0.962Vdd	8	21
751	0.962Vdd	8	21
752	0.962Vdd	8	21
753	0.962Vdd	8	21
754	0.962Vdd	8	21
755	0.962Vdd	8	21
756	0.962Vdd	8	21
757	0.962Vdd	8	21
758	0.962Vdd	8	21
759	0.962Vdd	8	21
760	0.962Vdd	8	21
761	0.962Vdd	8	21
762	0.962Vdd	8	21
763	0.962Vdd	8	21
764	0.962Vdd	8	21
765	0.962Vdd	8	21
766	0.962Vdd	8	21
767	0.962Vdd	8	21
768	0.962Vdd	8	21
769	0.962Vdd	8	21
770	0.961Vdd	8	21
771	0.961Vdd	8	21
772	0.961Vdd	8	21
773	0.961Vdd	8	21
774	0.961Vdd	8	21
775	0.961Vdd	8	21
776	0.961Vdd	8	21
777	0.961Vdd	8	21
778	0.961Vdd	8	21
779	0.961Vdd	8	21
780	0.961Vdd	8	21
781	0.961Vdd	8	21
782	0.961Vdd	8	21
783	0.961Vdd	8	21
784	0.961Vdd	8	21
785	0.961Vdd	8	21
786	0.961Vdd	8	21
787	0.961Vdd	8	21
788	0.961Vdd	8	21
789	0.961Vdd	8	21
790	0.960Vdd	8	21
791	0.960Vdd	8	21
792	0.960Vdd	8	21
793	0.960Vdd	8	21
794	0.960Vdd	8	21
795	0.960Vdd	8	21
796	0.960Vdd	8	21
797	0.960Vdd	8	21
798	0.960Vdd	8	21
799	0.960Vdd	8	21
800	0.960Vdd	8	21
801	0.960Vdd	8	21
802	0.960Vdd	8	21
803	0.960Vdd	8	21
804	0.960Vdd	8	21
805	0.960Vdd	8	21
806	0.960Vdd	8	21
807	0.960Vdd	8	21
808	0.960Vdd	8	21
809	0.960Vdd	8	21
810	0.959Vdd	8	21
811	0.959Vdd	8	21
812	0.959Vdd	8	21
813	0.959Vdd	8	21
814	0.959Vdd	8	21
815	0.959Vdd	8	21
816	0.959Vdd	8	21
817	0.959Vdd	8	21
818	0.959Vdd	8	21
819	0.959Vdd	8	21
820	0.959Vdd	8	21
821	0.959Vdd	8	21
822	0.959Vdd	8	21
823	0.959Vdd	8	21
824	0.959Vdd	8	21
825	0.959Vdd	8	21
826	0.959Vdd	8	21
827	0.959Vdd	8	21
828	0.959Vdd	8	21
829	0.959Vdd	8	21
830	0.958Vdd	8	21
831	0.958Vdd	8	21
832	0.958Vdd	8	21
833	0.958Vdd	8	21
834	0.958Vdd	8	21
835	0.958Vdd	8	21
836	0.958Vdd	8	21
837	0.958Vdd	8	21
838	0.958Vdd	8	21
839	0.958Vdd	8	21
840	0.958Vdd	8	20
841	0.958Vdd	8	20
842	0.958Vdd	8	20
843	0.958Vdd	8	20
844	0.958Vdd	8	20
845	0.958Vdd	8	20
846	0.958Vdd	8	20
847	0.958Vdd	8	20
848	0.958Vdd	8	20
849	0.958Vdd	8	20
850	0.957Vdd	8	20
851	0.957Vdd	8	20
852	0.957Vdd	8	20
853	0.957Vdd	8	20
854	0.957Vdd	8	20
855	0.957Vdd	8	20
856	0.957Vdd	8	20
857	0.957Vdd	8	20
858	0.957Vdd	8	20
859	0.957Vdd	8	20
860	0.957Vdd	8	20
861	0.957Vdd	8	20
862	0.957Vdd	8	20
863	0.957Vdd	8	20
864	0.957Vdd	8	20
865	0.957Vdd	8	20
866	0.957Vdd	8	20
867	0.957Vdd	8	20
868	0.957Vdd	8	20
869	0.957Vdd	8	20
870	0.956Vdd	8	20
871	0.956Vdd	8	20
872	0.956Vdd	8	20
873	0.956Vdd	8	20
874	0.956Vdd	8	20
875	0.956Vdd	8	20
876	0.956Vdd	8	20
877	0.956Vdd	8	20
878	0.956Vdd	8	20
879	0.956Vdd	8	20
880	0.956Vdd	8	20
881	0.956Vdd	8	20
882	0.956Vdd	8	20
883	0.956Vdd	8	20
884	0.956Vdd	8	20
885	0.956Vdd	8	20
886	0.956Vdd	8	20
887	0.956Vdd	8	20
888	0.956Vdd	8	20
889	0.956Vdd	8	20
890	0.955Vdd	8	20
891	0.955Vdd	8	20
892	0.955Vdd	8	20
893	0.955Vdd	8	20
894	0.955Vdd	8	20
895	0.955Vdd	8	20
896	0.955Vdd	8	20
897	0.955Vdd	8	20
898	0.955Vdd	8	20
899	0.955Vdd	8	20
900	0.955Vdd	8	20
901	0.955Vdd	8	20
902	0.955Vdd	8	20
903	0.955Vdd	8	20
904	0.955Vdd	8	20
905	0.955Vdd	8	20
906	0.955Vdd	8	20
907	0.955Vdd	8	20
908	0.955Vdd	8	20
909	0.955Vdd	8	20
910	0.954Vdd	8	20
911	0.954Vdd	8	20
912	0.954Vdd	8	20
913	0.954Vdd	8	20
914	0.954Vdd	8	20
915	0.954Vdd	8	20
916	0.954Vdd	8	20
917	0.954Vdd	8	20
918	0.954Vdd	8	20
919	0.954Vdd	8	20
920	0.954Vdd	8	20
921	0.954Vdd	8	20
922	0.954Vdd	8	20
923	0.954Vdd	8	20
924	0.954Vdd	8	20
925	0.954Vdd	8	20
926	0.954Vdd	8	20
927	0.954Vdd	8	20
928	0.954Vdd	8	20
929	0.954Vdd	8	20
930	0.953Vdd	8	20
931	0.953Vdd	8	20
932	0.953Vdd	8	20
933	0.953Vdd	8	20
934	0.953Vdd	8	20
935	0.953Vdd	8	20
936	0.953Vdd	8	20
937	0.953Vdd	8	20
938	0.953Vdd	8	20
939	0.953Vdd	8	20
940	0.953Vdd	8	20
941	0.953Vdd	8	20
942	0.953Vdd	8	20
943	0.953Vdd	8	20
944	0.953Vdd	8	20
945	0.953Vdd	8	20
946	0.953Vdd	8	20
947	0.953Vdd	8	20
948	0.953Vdd	8	20
949	0.953Vdd	8	20
950	0.952Vdd	8	20
951	0.952Vdd	8	20
952	0.952Vdd	8	20
953	0.952Vdd	8	20
954	0.952Vdd	8	20
955	0.952Vdd	8	20
956	0.952Vdd	8	20
957	0.952Vdd	8	20
958	0.952Vdd	8	20
959	0.952Vdd	8	20
960	0.952Vdd	8	20
961	0.952Vdd	8	20
962	0.952Vdd	8	20
963	0.952Vdd	8	20
964	0.952Vdd	8	20
965	0.952Vdd	8	20
966	0.952Vdd	8	20
967	0.952Vdd	8	20
968	0.952Vdd	8	20
969	0.952Vdd	8	20
970	0.951Vdd	8	20
971	0.951Vdd	8	20
972	0.951Vdd	8	20
973	0.951Vdd	8	20
974	0.951Vdd	8	20
975	0.951Vdd	8	20
976	0.951Vdd	8	20
977	0.951Vdd	8	20
978	0.951Vdd	8	20
979	0.951Vdd	8	20
980	0.951Vdd	8	20
981	0.951Vdd	8	20
982	0.951Vdd	8	20
983	0.951Vdd	8	20
984	0.951Vdd	8	20
985	0.951Vdd	8	20
986	0.951Vdd	8	20
987	0.951Vdd	8	20
988	0.951Vdd	8	20
989	0.951Vdd	8	20
990	0.950Vdd	8	20
991	0.950Vdd	8	20
992	0.950Vdd	8	20
993	0.950Vdd	8	20
994	0.950Vdd	8	20
995	0.950Vdd	8	20
996	0.950Vdd	8	20
997	0.950Vdd	8	20
998	0.950Vdd	8	20
999	0.950Vdd	8	20
