1	0.9148	0.8468	0.81265	0.7924
2	0.9239	0.857	0.8232	0.80305
3	0.9277	0.86125	0.8276	0.80755
4	0.93	0.8638	0.8302	0.8102
5	0.9314	0.8654	0.83185	0.8119
6	0.93255	0.8667	0.8332	0.81325
7	0.9335	0.86775	0.8348	0.81435
8	0.93425	0.86855	0.83515	0.8152
9	0.93485	0.86925	0.83585	0.8159
10	0.9354	0.86985	0.83645	0.81655
