1	1.06365	1.0231	1.00025	0.98615
2	1.07825	1.0406	1.019	1.0056
3	1.08435	1.0479	1.0268	1.0137
4	1.088	1.05225	1.0315	1.01855
5	1.0905	1.055	1.03445	1.0216
6	1.0921	1.0572	1.0368	1.02405
7	1.0936	1.059	1.03875	1.02605
8	1.0948	1.0604	1.04025	1.0276
9	1.0958	1.0616	1.0415	1.02895
10	1.0966	1.0626	1.0426	1.03005
