0	0.652263023	0.652263023	1.679778393
0.1	0.513151153	0.573483705	1.454155125
0.2	0.39000854	0.503422124	1.251385042
0.3	0.290264731	0.44475538	1.066066482
0.4	0.214773698	0.377042566	0.871468144
0.5	0.151323655	0.315689382	0.704709141
0.6	0.089154569	0.255102041	0.567313019
0.7	0.028351836	0.20263803	0.421745152
0.8	0	0.2318305	0.385041551
0.9	0	0.303950971	0.385041551
1	0	0.385041551	0.385041551
