1	1	1	1	-0.9186
1.1	1.1137	1	1.0736	-0.1838
1.2	1.1913	1	1.1056	0.4284
1.3	1.2453	1	1.1101	0.9465
1.4	1.3906	1	1.1101	1.3906
1.5	1.7755	1	1.1101	1.7755
1.6	1.8611	1	1.1101	1.7755
1.7	1.8842	1	1.1101	1.7755
1.8	1.9077	1	1.1101	1.7755
1.9	1.9077	1	1.1101	1.7755



