10	1.0966	1.0626	1.0426	1.03005
15	1.09945	1.066	1.04625	1.03385
20	1.1011	1.068	1.04835	1.03605
25	1.1023	1.0694	1.04985	1.0376
30	1.1033	1.0706	1.05115	1.03895
35	1.10395	1.0714	1.052	1.03985
40	1.10445	1.072	1.05265	1.0405
45	1.10495	1.0726	1.0533	1.04115
50	1.10545	1.0732	1.05395	1.04185
