0	0.666666667	0.6	0.571428571	0.555555556
1	0.888888889	0.84	0.816326531	0.802469136
2	0.962962963	0.92	0.897959184	0.884773663
3	1	0.96	0.93877551	0.925925926
4	1.022222222	0.984	0.963265306	0.950617284
5	1.037037037	1	0.979591837	0.967078189
6	1.047619048	1.011428571	0.991253644	0.978835979
7	1.055555556	1.02	1	0.987654321
8	1.061728395	1.026666667	1.006802721	0.994513032
9	1.066666667	1.032	1.012244898	1
10	1.070707071	1.036363636	1.016697588	1.004489338
